year,week,country_iso2,inflow_mwh
2003,25,IE,19948.185894150425
2003,26,IE,21728.30441090169
2003,27,IE,20137.7820902975
2003,28,IE,19933.74207021408
2003,29,IE,19684.74114629215
2003,30,IE,19558.764321368206
2003,31,IE,19135.05535221993
2003,32,IE,18818.19543477845
2003,33,IE,18541.257591307745
2003,34,IE,18278.98802074618
2003,35,IE,18014.228271645123
2003,36,IE,17857.268142541114
2003,37,IE,17712.38556081938
2003,38,IE,17719.741600726702
2003,39,IE,17721.04963629104
2003,40,IE,17655.780791383637
2003,41,IE,17644.065008426343
2003,42,IE,19836.65798742835
2003,43,IE,21336.794483420872
2003,44,IE,20776.37327456139
2003,45,IE,19254.45484330585
2003,46,IE,19683.22741522424
2003,47,IE,19460.14645357207
2003,48,IE,23315.610256419935
2003,49,IE,22398.509259587587
2003,50,IE,21583.04883721328
2003,51,IE,21838.43039464206
2003,52,IE,23305.604401913573
2004,1,IE,25402.62948606788
2004,2,IE,31597.009049049437
2004,3,IE,31055.024270887377
2004,4,IE,27654.840894341698
2004,5,IE,31003.15239118021
2004,6,IE,29827.3904404283
2004,7,IE,25985.610013170022
2004,8,IE,22635.12930978811
2004,9,IE,21247.621895333457
2004,10,IE,20482.161655481836
2004,11,IE,21676.03399745192
2004,12,IE,23336.17076563753
2004,13,IE,22697.19831947805
2004,14,IE,22536.848375185218
2004,15,IE,21552.8300196409
2004,16,IE,21504.717879422205
2004,17,IE,20704.856128658528
2004,18,IE,21120.597461788162
2004,19,IE,20269.135599215828
2004,20,IE,19761.87849904519
2004,21,IE,19716.603093421934
2004,22,IE,19842.727190790672
2004,23,IE,19631.698569920125
2004,24,IE,19555.808978484165
2004,25,IE,20042.376607986032
2004,26,IE,19255.02568824651
2004,27,IE,18924.301587531387
2004,28,IE,18632.27440479873
2004,29,IE,18420.712149599036
2004,30,IE,18258.831888678345
2004,31,IE,18080.986924638415
2004,32,IE,18010.471620447843
2004,33,IE,19771.771494074128
2004,34,IE,20639.525883946582
2004,35,IE,18606.08485006246
2004,36,IE,18007.29930907193
2004,37,IE,18232.52533576417
2004,38,IE,18675.28057308611
2004,39,IE,19912.2555694014
2004,40,IE,26484.67126317
2004,41,IE,33253.75626972647
2004,42,IE,32294.6211743509
2004,43,IE,40658.94313684114
2004,44,IE,39884.06191660227
2004,45,IE,30685.636189695764
2004,46,IE,25836.33416585411
2004,47,IE,27955.313521962395
2004,48,IE,24738.393243956503
2004,49,IE,22008.496612952895
2004,50,IE,21518.986763044544
2004,51,IE,26261.45741865678
2004,52,IE,27478.531166321918
2005,1,IE,29584.650302708917
2005,2,IE,36579.67810028796
2005,3,IE,37059.67071062899
2005,4,IE,36309.54236425971
2005,5,IE,29584.144742092467
2005,6,IE,26305.912400169753
2005,7,IE,24951.62608880506
2005,8,IE,22578.002656778113
2005,9,IE,22175.279345437542
2005,10,IE,20417.67828843961
2005,11,IE,20177.685639368607
2005,12,IE,20629.722217605282
2005,13,IE,20963.207839117247
2005,14,IE,22767.13087776605
2005,15,IE,22591.2235045829
2005,16,IE,23653.26167680157
2005,17,IE,22731.57581303004
2005,18,IE,24040.651303554358
2005,19,IE,22032.652146978584
2005,20,IE,20141.22377824168
2005,21,IE,20970.040723305523
2005,22,IE,20422.78050748327
2005,23,IE,20241.799075177863
2005,24,IE,19972.67165692006
2005,25,IE,19790.469972159277
2005,26,IE,20059.09261318879
2005,27,IE,20022.01221240693
2005,28,IE,19677.363061402037
2005,29,IE,19477.50744107263
2005,30,IE,20226.882860382808
2005,31,IE,19935.71560462484
2005,32,IE,18622.41398565073
2005,33,IE,18302.744539568754
2005,34,IE,18126.119535205384
2005,35,IE,17951.536573425874
2005,36,IE,17991.527909493514
2005,37,IE,18048.24332141163
2005,38,IE,17784.738781849344
2005,39,IE,17872.12070398026
2005,40,IE,17970.50507977939
2005,41,IE,18900.25442150553
2005,42,IE,18850.30780502426
2005,43,IE,21986.63970490979
2005,44,IE,23822.720968235448
2005,45,IE,26907.502114655308
2005,46,IE,29250.660369673136
2005,47,IE,27053.707924675255
2005,48,IE,26569.936989181766
2005,49,IE,33883.61701207527
2005,50,IE,41554.23470939872
2005,51,IE,39079.05864187737
2005,52,IE,31675.622434404508
2006,1,IE,28262.292189706597
2006,2,IE,26601.80581942115
2006,3,IE,25040.744377171373
2006,4,IE,23913.204944445166
2006,5,IE,21966.074245711716
2006,6,IE,20278.988656849702
2006,7,IE,21802.186919956595
2006,8,IE,21414.561021313035
2006,9,IE,20656.9460665522
2006,10,IE,20773.959885073924
2006,11,IE,23524.95332398875
2006,12,IE,24167.892718506737
2006,13,IE,25262.975829244133
2006,14,IE,26181.74168305276
2006,15,IE,24829.797154815664
2006,16,IE,23338.88261418959
2006,17,IE,21658.627202509477
2006,18,IE,20765.771915764606
2006,19,IE,20595.558163659065
2006,20,IE,21822.11349689936
2006,21,IE,25946.689722201318
2006,22,IE,25042.99866428393
2006,23,IE,21996.590009267886
2006,24,IE,20140.79355677718
2006,25,IE,19802.478804500744
2006,26,IE,19715.097070747037
2006,27,IE,19642.63152186754
2006,28,IE,19595.90841803123
2006,29,IE,19335.91451468668
2006,30,IE,18975.895883261437
2006,31,IE,18522.8909017114
2006,32,IE,18177.14823867777
2006,33,IE,18076.63677029763
2006,34,IE,17889.928651371898
2006,35,IE,17718.216615083373
2006,36,IE,17859.200022532914
2006,37,IE,18096.097653932662
2006,38,IE,19130.094009032175
2006,39,IE,20020.475197583175
2006,40,IE,21568.527161551705
2006,41,IE,22942.492769674638
2006,42,IE,25172.14303724649
2006,43,IE,27412.754342278327
2006,44,IE,27469.064432393294
2006,45,IE,25145.186788453826
2006,46,IE,26663.379809792586
2006,47,IE,30450.627688061973
